Tweet,URL,Date
  @ShutdownMan and and @Tide1009 I 'm not holding my breath on that one lol     1 1 1 30 30 30,https://x.com/garyharris_wvua/status/1820914407762747772,2024-08-06T20:06:40.000Z
  Bama quarterbacks warming up at Tiger Stadium  @wvua23   @Tide1009   #RollTide   1 1 1 7 7 7,https://x.com/garyharris_wvua/status/1335388967131295746,2020-12-06T01:01:54.000Z
  @ScoutLaroo,https://x.com/garyharris_wvua/status/1298776547504148485,2020-08-27T00:17:13.000Z
"  @jimdunaway Thanks, Jim!     1 1 1",https://x.com/garyharris_wvua/status/1456067301548122114,2021-11-04T01:14:31.000Z
  He 's back!  Quote ESPN ESPN  @espn  .JAMESON WILLIAMS OMG  (via  @Lions @Lions ) 0:35 0:35 1 1 1 1 1 1 27 27 27 2.3K 2.3K 2.3K,https://x.com/garyharris_wvua/status/1713684941278478402,2023-10-15T22:35:03.000Z
  This is what Derrick Henry can do to a defense even when he doesn 't get the ball. Eleven guys go for the fake and Tannehill is able to go 49 yards untouched for the touchdown! 0:11 0:11   3 3 3 20 20 20,https://x.com/garyharris_wvua/status/1343393910593302528,2020-12-28T03:10:41.000Z
"  Absolutely awesome! Professional wrestling was so much fun back in these days. Flair and Piper were two of the very best! Quote Just Rasslin Just Rasslin  @JustRasslin  .Ric Flair Holds An Amateur Wrestling Workout Part II

Ric Flair Taunts The Wrong Wrestler (Piper)     4 4 4",https://x.com/garyharris_wvua/status/1411723781366861832,2021-07-04T16:29:12.000Z
"  Some quick postgame thoughts from  Alabama 27 Cincy 6. I thought it was a brilliant game plan on both sides of the ball. The staff understood the situation. When you 're better upfront than the opponent, keep it simple. Cincy needed help from Bama. They didn 't get it.  #CFBPlayoff 1 1 1 9 9 9 45 45 45",https://x.com/garyharris_wvua/status/1477067952558161924,2022-01-01T00:03:37.000Z
  Brady announces that he 's not returning to New England. Quote Tom Brady Tom Brady  @TomBrady  .FOREVER A PATRIOT   2 2 2 5 5 5,https://x.com/garyharris_wvua/status/1239906451566592001,2020-03-17T13:28:29.000Z
  Stud! Quote Brad Lester Brad Lester  @BradLester1  .Rerun/replay of that 3.7 20 yard shuttle    @ohthatsNajee22 @ohthatsNajee22   @NFLCombine @NFLCombine,https://x.com/garyharris_wvua/status/1283551168149491713,2020-07-15T23:57:00.000Z
  Just livin ' his best life  Quote The Comeback The Comeback  @thecomeback  .Alabama man arrested for trespassing at closed Disney World after camping on Discovery Island for several days  http://dlvr.it/RVvMHf http://   1 1 1 9 9 9,https://x.com/garyharris_wvua/status/1256756911917203462,2020-05-03T01:26:11.000Z
  @BillBigD I would love to have her on! 1 1 1,https://x.com/garyharris_wvua/status/1219700267073130496,2020-01-21T19:16:19.000Z
  Great call by Hillcrest play by play broadcaster Brent Jones! The man deserves a shoutout Hillcrest! Quote Hillcrest Patriots Hillcrest Patriots  @hillcrestpats  .THE PLAY! With audio and video from the booth. Simply incredible! @mdbkthomas  @CoachSamAdams @CoachSamAdams   @AL6AFootball @AL6AFootball   @espn @espn   @Outkick @Outkick   @AHSAAUpdates @AHSAAUpdates   @NFHSNetwork @NFHSNetwork   @CBSSports @CBSSports   @CecilHurt @CecilHurt   @HHSPatsFootball @HHSPatsFootball   @tuscaloosanews @tuscaloosanews   @aldotcom @aldotcom 1 1 1 6 6 6 16 16 16,https://x.com/garyharris_wvua/status/1304954075423924227,2020-09-13T01:24:31.000Z
  Alabama tight end  @GAUnoDos  on how he got tagged with his unique nickname and why he considers it to be a compliment!  @wvua23  @Tide1009fm  @953thebear   #RollTide   #TrailerParkJesus   #TrailerParkBoys   17 17 17 22 22 22,https://x.com/garyharris_wvua/status/1166461078567567361,2019-08-27T21:22:47.000Z
  @raypike15 and and @wvua23 Thank you,https://x.com/garyharris_wvua/status/1541589911274405888,2022-06-28T01:10:50.000Z
  This is so cool  https:// This post is unavailable.   1 1 1 8 8 8,https://x.com/garyharris_wvua/status/1268571308423593989,2020-06-04T15:52:23.000Z
  Great news! Quote D. Orlando Ledbetter D. Orlando Ledbetter  @DOrlandoAJC  .#Falcons #Falcons  WR Julio Jones is back at practice.     2 2 2,https://x.com/garyharris_wvua/status/1311745081263652864,2020-10-01T19:09:33.000Z
  @calabounty and and @wvua23 Thank you,https://x.com/garyharris_wvua/status/1409373177743089673,2021-06-28T04:48:45.000Z
  @RowTideCoachP It was my pleasure!,https://x.com/garyharris_wvua/status/1162085685001707520,2019-08-15T19:36:32.000Z
  @Limeylizzie 1 1 1   1 1 1,https://x.com/garyharris_wvua/status/1208050155485835264,2019-12-20T15:42:56.000Z
"  Join us for  ""Football Friday ""ù tonight at 10:30 on  @wvua23 Quote WVUA 23 WVUA 23  @wvua23  .We are the home of Friday night lights for West Alabama. 

Watch Football Friday with WVUA 23's  @garyharris_wvua @garyharris_wvua  at 10:30pm and  get all your high school scores and updates.  Tweet your scores as they happen to @_FootballFriday.  #WVUA23FootbalFriday #WVUA23FootbalFriday  Replay Saturdays at 9am. Show more   3 3 3 12 12 12",https://x.com/garyharris_wvua/status/1436422617318187016,2021-09-10T20:13:34.000Z
  @ceejayj99 Thank you     1 1 1,https://x.com/garyharris_wvua/status/1474426324123066369,2021-12-24T17:06:43.000Z
  @imjeremytho Fair point. I think momentum did switch. Saban said so at the end of the first quarter. The offense though is clicking. Thanks for the civil interaction.       43 43 43,https://x.com/garyharris_wvua/status/1723407000027930750,2023-11-11T18:27:02.000Z
"  A 'shawn is headed to Hollywood! Quote Tom Pelissero Tom Pelissero  @TomPelissero  .The  #Rams #Rams  are signing former  #Lions #Lions  DT A 'shawn Robinson to a two-year, $17 million deal, his agent, Sean Kiernan of  @SelectSports @SelectSports , tells me and  @RapSheet @RapSheet .   1 1 1 8 8 8",https://x.com/garyharris_wvua/status/1240451040924876801,2020-03-19T01:32:29.000Z
  @RandRCigars 1 1 1     136 136 136,https://x.com/garyharris_wvua/status/1718046622385340525,2023-10-27T23:26:49.000Z
  Bama is on a roll!  #RollTide Quote Dallas Turner Dallas Turner  @UnoErra  .ROLL TIDE !    1 1 1 5 5 5,https://x.com/garyharris_wvua/status/1278385148434800643,2020-07-01T17:49:05.000Z
"  The Wednesday edition of the Gary Harris Show begins at 9 a.m. on  @Tide1009  

9:30  @MattCoulter101  on NASCAR

10:30 Former Ole Miss punter Brett Brewer on SEC football 

Call 205-342-9904 Tide 100.9 - Listen Live   1 1 1   559 559 559",https://x.com/garyharris_wvua/status/1821178053109653858,2024-08-07T13:34:18.000Z
"  The Gary Harris Show for Thursday at 9 a.m. on @Tide1009fm 

9:15  @ClintRLamb  recaps Alabama 's National Signing Day

10:00 The Falcons Report with  @DOrlandoAJC  

10:30 Former MLB pitcher Lance Cormier presented by @crossfitcandor Tide 100.9 - Listen Live   6 6 6 5 5 5",https://x.com/garyharris_wvua/status/1207664172491821056,2019-12-19T14:09:10.000Z
"  The Gary Harris Show for Thursday at 9 a.m. on @Tide1009fm 

9:30 Former Bama and Auburn Defensive Coordinator Ellis Johnson 

10:00  @DOrlandoAJC  with the Falcons Report

10:30 Former MLB pitcher Lance Cormier presented by @crossfitcandor Tide 100.9 - Listen Live   6 6 6 4 4 4",https://x.com/garyharris_wvua/status/1187364317315948550,2019-10-24T13:44:48.000Z
  @UCIwbb I got it!,https://x.com/garyharris_wvua/status/1245155415249338369,2020-04-01T01:05:59.000Z
  It 's a gorgeous fall afternoon for college football at Bryant-Denny Stadium!  @wvua23  @Tide1009fm  #LSUvsBAMA   2 2 2 14 14 14,https://x.com/garyharris_wvua/status/1193263401671233537,2019-11-09T20:25:39.000Z
"  Quick feet!  https:// /bbishop_1/status/1102008084623433730  ""¶ This post is unavailable.   1 1 1 2 2 2",https://x.com/garyharris_wvua/status/1102285062115078150,2019-03-03T19:10:12.000Z
  @Bamafootball52 Thank you     1 1 1,https://x.com/garyharris_wvua/status/1475154618795671560,2021-12-26T17:20:42.000Z
  @CoreyW75404192 I agree. You play that many low scoring close games and you 're bound to lose one.       103 103 103,https://x.com/garyharris_wvua/status/1764145938472239233,2024-03-03T04:29:02.000Z
"  The Gary Harris Show for Wednesday at 9:00 a.m. on  @Tide1029fm  

9:30  @AndrewJBone  with the Bama Recruiting Report 

10:00 Matt Coulter on NASCAR

10:30 We spin the sports roulette wheel with  @B_Kamerman  

Bud Light Hotline 205-342-9904  Show more   6 6 6 2 2 2",https://x.com/garyharris_wvua/status/1128648260955115520,2019-05-15T13:08:09.000Z
  @schexnola and and @RaginCajuns Certainly not set in stone.,https://x.com/garyharris_wvua/status/1213167121930313733,2020-01-03T18:35:56.000Z
  Live sports is back and I 'm taking advantage of it!  #NASCAR   #seminolegolfclub   1 1 1 3 3 3,https://x.com/garyharris_wvua/status/1262119841785356291,2020-05-17T20:36:33.000Z
  Hey  @KingHenry_2  are you kidding me? The King can do it all!   6 6 6 26 26 26,https://x.com/garyharris_wvua/status/1452322508393287684,2021-10-24T17:14:03.000Z
  Quote Southeastern Conference Southeastern Conference  @SEC  .TRIPLE PLAY TO END IT   @AlabamaSB @AlabamaSB  x    @accnetwork @accnetwork 0:37 0:37 3 3 3 11 11 11 104 104 104 6.9K 6.9K 6.9K,https://x.com/garyharris_wvua/status/1756458464459530309,2024-02-10T23:21:46.000Z
  @suemcco11 I like straight. Could be the smile though      1 1 1 156 156 156,https://x.com/garyharris_wvua/status/1809293483078742292,2024-07-05T18:29:16.000Z
"  Dazon Ingram chooses UCF Quote Dazon Ingram√¢¬Ñ¬¢ Dazon Ingram√¢¬Ñ¬¢  @DazonIngram12  .After many conversations and prayers. I have made a decision where I will play my last year of college basketball. I would like to thank all the coaches for recruiting me. Thanks to my ""¶  https://instagram.com/p/BwpSX3-B6xx/?utm_source=ig_twitter_share&igshid=54eb1mmbmjh9 ""¶ https:// ?utm_source=ig_twitter_share&igshid=54eb1mmbmjh9  ""¶ 1 1 1 1 1 1 2 2 2",https://x.com/garyharris_wvua/status/1121111654983454721,2019-04-24T18:00:22.000Z
  This is awesome! Quote Rich Eisen Show Rich Eisen Show  @RichEisenShow  .The most pissed off  @Tuaamann @Tuaamann  has ever made his  #RollTide #RollTide  head coach Nick Saban ironically came one play before his biggest throw at Alabama: 2 2 2 5 5 5 19 19 19,https://x.com/garyharris_wvua/status/1223676723025391618,2020-02-01T18:37:20.000Z
"  Super hire by Shades Valley! Quote √∞¬ù¬ô¬é√∞¬ù¬ô¬ù√∞¬ù¬ô¬ñ√∞¬ù¬ô¬ô√∞¬ù¬ô¬ö√∞¬ù¬ô¬® √∞¬ù¬ô¬ë√∞¬ù¬ô¬ñ√∞¬ù¬ô¬°√∞¬ù¬ô¬°√∞¬ù¬ô¬ö√∞¬ù¬ô¬Æ √∞¬ù¬ô¬à√∞¬ù¬ô¬§√∞¬ù¬ô¬™√∞¬ù¬ô¬£√∞¬ù¬ô¬©√∞¬ù¬ô¬û√∞¬ù¬ô¬ö√∞¬ù¬ô¬® √∞¬ù¬ô¬é√∞¬ù¬ô¬ù√∞¬ù¬ô¬ñ√∞¬ù¬ô¬ô√∞¬ù¬ô¬ö√∞¬ù¬ô¬® √∞¬ù¬ô¬ë√∞¬ù¬ô¬ñ√∞¬ù¬ô¬°√∞¬ù¬ô¬°√∞¬ù¬ô¬ö√∞¬ù¬ô¬Æ √∞¬ù¬ô¬à√∞¬ù¬ô¬§√∞¬ù¬ô¬™√∞¬ù¬ô¬£√∞¬ù¬ô¬©√∞¬ù¬ô¬û√∞¬ù¬ô¬ö√∞¬ù¬ô¬®  @svmounties  .Rueben Nelson, previously hc at Ramsay, has been named head fb coach at Shades Valley! Nelson is the 22nd hc in the Mounties 100 year history, & brings in a record of 114-64, five region titles & 1 state title in 15 years as a head coach at Midfield & Ramsay! Welcome, Coach!    2 2 2 3 3 3",https://x.com/garyharris_wvua/status/1385394932840603651,2021-04-23T00:47:46.000Z
"  The Gary Harris Show for Tuesday at 9:00 AM on  @Tide1029fm  

10:00  @brettsportz  

10:15  @DrewD977ESPN  

10:30  @travisreier  

Call The Bud Light Hotline at 205-342-9904   Show more   2 2 2",https://x.com/garyharris_wvua/status/1105467990584242176,2019-03-12T13:58:02.000Z
  @okaucheegirl I had one in 1996. Wonder if I 'll ever have another? 1 1 1   1 1 1,https://x.com/garyharris_wvua/status/1562616154321211392,2022-08-25T01:41:37.000Z
"  The Tuesday edition of The Gary Harris Show begins at 9:00 on  @Tide1009  

9:30 Talkin ' Ball with  @DrewD977ESPN  

10:00  @VinceSports  on the Vols

10:30  @travisreier  from @BamaOnLine247 and Southern Fried Sports 

The Ready Mix USA Hotline 205-342-9904 Tide 100.9 - Listen Live   6 6 6 5 5 5",https://x.com/garyharris_wvua/status/1318548130191843333,2020-10-20T13:42:26.000Z
  Sergio winning is a great shot in the arm for  @Sanderson_Champ  To have a former Masters champion hoist the rooster in Jackson is awesome!  #pgatour   #FedExCup Quote PGA TOUR PGA TOUR  @PGATOUR  .He's back.     8 8 8,https://x.com/garyharris_wvua/status/1312910853876912128,2020-10-05T00:21:54.000Z
"  The Thursday edition of The Gary Harris Show starts at 9 a.m. on @Tide1009fm 

9:30 Former Bama and Auburn Defensive Coordinator Ellis Johnson

10:00  @DOrlandoAJC  on the Falcons

10:30 Former MLB pitcher Lance Cormier presented by @crossfitcandor Tide 100.9 - Listen Live   6 6 6 9 9 9",https://x.com/garyharris_wvua/status/1172136648387309568,2019-09-12T13:15:28.000Z
  @Supertoughgal and and @beauxvisages2 Thank you     1 1 1,https://x.com/garyharris_wvua/status/1474408700513292296,2021-12-24T15:56:42.000Z
"  I 'm already in the press box at Bryant-Denny. A few clouds have moved in, but the temperature is 73 degrees.  @wvua23   @Tide1009   #KENTUCKYvsALABAMA 4 4 4 7 7 7 47 47 47",https://x.com/garyharris_wvua/status/1330223108331016195,2020-11-21T18:54:38.000Z
"  The Thursday edition of The Gary Harris Show at 9 a.m. on  @Tide1009  First hour presented by  @AlabamaCU  

9:30 The Falcons Report with  @DOrlandoAJC  

10:00  @APontbriandTV  on Big Ten football 

10:30  @speegs3340  

Plus: Nick Saban and your phone calls Tide 100.9 - Listen Live   4 4 4 3 3 3",https://x.com/garyharris_wvua/status/1306582599507292160,2020-09-17T13:15:41.000Z
"  No doubt,  it 's  ""Tua Time ""ù   1 1 1 12 12 12",https://x.com/garyharris_wvua/status/1263174888988303362,2020-05-20T18:28:56.000Z
"  Incredible! Quote Alabama Soccer Alabama Soccer  @AlabamaSoccer  .8' | First Half 

Back-to-back saves from McKinley Crone!!   0        Show more     7 7 7",https://x.com/garyharris_wvua/status/1598861721661079552,2022-12-03T02:08:34.000Z
"  Alabama's O'Brien discusses rumored interest in return to NFL - WVUA 23 https:// n-discusses-rumored-interest-in-return-to-nfl/  ""¶   1 1 1 3 3 3 522 522 522",https://x.com/garyharris_wvua/status/1608358359836524546,2022-12-29T07:04:49.000Z
"  @TubaTom92 Hate to lose you, pal! 1 1 1   2 2 2",https://x.com/garyharris_wvua/status/1510345823648899078,2022-04-02T19:57:59.000Z
"  .  @uwa_football  practice is underway. Great NCAA Division Two program, just down the interstate from Tuscaloosa. Coach  @bgillilandUWA  was a record setting quarterback for the Tigers and has done a terrific job as Head Coach  @wvua23   @Tide1009 Quote Brett Gilliland Brett Gilliland  @bgillilandUWA  .Day 1 Let 's Go!!!!!!!! 0:00 0:00 1 1 1 1 1 1 9 9 9",https://x.com/garyharris_wvua/status/1555620791781318660,2022-08-05T18:24:33.000Z
  Alabama is scheduled to arrive at the Tuscaloosa National Airport around 4:00 this afternoon. I 'm sure the team would appreciate having a big crowd of supporters there to welcome them home  @wvua23 9 9 9 76 76 76 524 524 524 25K 25K 25K,https://x.com/garyharris_wvua/status/1776984434626925001,2024-04-07T14:44:38.000Z
  Big Time! Quote Bleacher Report Bleacher Report  @BleacherReport  .LAMELO HALF-COURT LOB TO BRANDON MILLER      3 3 3 1.1K 1.1K 1.1K,https://x.com/garyharris_wvua/status/1726055847380283890,2023-11-19T01:52:37.000Z
  And there shouldn 't be. Amari is a proven NFL playmaker! Quote Kate Hairopoulos Kate Hairopoulos  @khairopoulos  .Stephen Jones on Amari Cooper trade and this year 's WR draft class: I don 't think there 's any buyer 's remorse there.     3 3 3,https://x.com/garyharris_wvua/status/1118579459035209728,2019-04-17T18:18:19.000Z
"  That goes without saying, Mark! The white bread and sauce is set on autopilot  Quote Mark McMillian Mark McMillian  @MarkMcMillian29  .@garyharris_wvua @garyharris_wvua and @dreamlandbbq @dreamlandbbq Don 't forget to white bread to dip in the sauce    #ROLLTIDE #ROLLTIDE 1 1 1   2 2 2",https://x.com/garyharris_wvua/status/1174053682146611201,2019-09-17T20:13:05.000Z
"  Dawson Merritt makes it official. He has committed to Alabama! Quote Hayes Fawcett Hayes Fawcett  @Hayesfawcett3  .BREAKING: Four-Star LB Dawson Merritt has Committed to Alabama, he tells me for  @on3recruits @on3recruits The 6 '3 220 LB from Overland Park, KS chose the Crimson Tide over Nebraska 

One of the Top LBs in the  ""ò25 Class 

 ""God 's plan! LANK      Show more 1 1 1 2 2 2 90 90 90 2.5K 2.5K 2.5K",https://x.com/garyharris_wvua/status/1806044157007315366,2024-06-26T19:17:36.000Z
"  @basketball_tchs @FayetteCoHoops and 5 others That 's the final, right? 1 1 1",https://x.com/garyharris_wvua/status/1213274619878215681,2020-01-04T01:43:05.000Z
  The sixth annual Bacon Brew & Que event is this Saturday at Government Plaza in Tuscaloosa. Please get your tickets now! @Tide1009fm  @953thebear   @DavidRDuBose1   #BaconBrewAndQue   3 3 3 12 12 12,https://x.com/garyharris_wvua/status/1178856300375093248,2019-10-01T02:16:58.000Z
"  WOW!  Quote Richard Young Richard Young  @richardyoung239  .Committed ""¶. 1 1 1   10 10 10",https://x.com/garyharris_wvua/status/1553148673491615745,2022-07-29T22:41:14.000Z
  Roll Tide!  @JayMbakwe  and  @Ryanwms1  hanging out together at the Alabama vs LSU basketball game tonight in Tuscaloosa  @wvua23   @WVUA23Sports   @Tide1009 20 20 20 123 123 123 1.9K 1.9K 1.9K 74K 74K 74K,https://x.com/garyharris_wvua/status/1751419479358075039,2024-01-28T01:38:38.000Z
  Thank you Quote Jason Williams WTVA Jason Williams WTVA  @JasonWTVA  .@garyharris_wvua @garyharris_wvua Happy birthday Gary!       473 473 473,https://x.com/garyharris_wvua/status/1673735108539432991,2023-06-27T16:48:41.000Z
"  @1434bkb Thank you, Betsy!",https://x.com/garyharris_wvua/status/1474644464400535555,2021-12-25T07:33:32.000Z
"  Staying ahead of the curve. That 's Alabama football.  #RollTide Quote Alabama Football Alabama Football  @AlabamaFTBL  .Join us this week as we start an in-depth series on Alabama's new Sports Science Center & Athletic Training Facility, led by  @makennahsdad @makennahsdad ,  @gsell_jeremy @gsell_jeremy , &  @GingerGilmoreC1 @GingerGilmoreC1 . #BamaFactor #BamaFactor   #RollTide #RollTide   1 1 1 3 3 3",https://x.com/garyharris_wvua/status/1285665324545736706,2020-07-21T19:57:54.000Z
"  The Walk of Champions, A-Day style  @wvua23   @Tide1029fm   @AlabamaFTBL   #BuiltByBama   #RollTide   5 5 5 32 32 32",https://x.com/garyharris_wvua/status/1117119518231363584,2019-04-13T17:37:02.000Z
"  The Gary Harris Show for Tuesday morning begins at 9:00 on  @Tide1009  

9:30 Talkin ' Ball with  @DrewD977ESPN  

10:30  @smithcasey10  on Cam Smith 's victory at @THEPLAYERSChamp 

To join the show: Call 205-342-9904 Tide 100.9 - Listen Live   4 4 4 2 2 2",https://x.com/garyharris_wvua/status/1503728695726559244,2022-03-15T13:43:53.000Z
"  The Wednesday edition of The Gary Harris Show begins at 9 a.m. on  @Tide1009  

9:30 The Bama Recruiting Report with  @JosephAHastings  

10:00  @MattCoulter101  on NASCAR

Call 205-342-9904 https:// 1 1 1 2 2 2 4 4 4",https://x.com/garyharris_wvua/status/1585259941467521025,2022-10-26T13:19:57.000Z
"  Announced attendance for the A-Day Game: 58,710  @wvua23   @WVUA23Sports   @Tide1009   2 2 2 11 11 11 964 964 964",https://x.com/garyharris_wvua/status/1649875278695415811,2023-04-22T20:38:14.000Z
  @DaisyRainLuna Hi! I 'm hanging in there 1 1 1   1 1 1,https://x.com/garyharris_wvua/status/1474915718168780805,2021-12-26T01:31:24.000Z
  Not too bad! Quote Southeastern Conference Southeastern Conference  @SEC  .All EIGHT national titles in 2020-21 were won by EIGHT different  @SEC @SEC  schools. #ItJustMeansMore #ItJustMeansMore     3 3 3,https://x.com/garyharris_wvua/status/1410422245885874181,2021-07-01T02:17:22.000Z
  @lax_keeper It helps lol     1 1 1 10 10 10,https://x.com/garyharris_wvua/status/1809706191624282613,2024-07-06T21:49:13.000Z
  @CChandlerTV Praying foe your dad      19 19 19 5.6K 5.6K 5.6K,https://x.com/garyharris_wvua/status/1810069911449821369,2024-07-07T21:54:31.000Z
  @scatfloyd Congratulations on your move!      1 1 1,https://x.com/garyharris_wvua/status/1476380772206587905,2021-12-30T02:33:00.000Z
  Good news on Calvin Ridley Quote D. Orlando Ledbetter D. Orlando Ledbetter  @DOrlandoAJC  .@DOrlandoAJC @DOrlandoAJC Calvin is running much better today.  @garyharris_wvua   1 1 1 2 2 2,https://x.com/garyharris_wvua/status/1329482027863826434,2020-11-19T17:49:50.000Z
  Brothers In Crimson! Quote Blake Brockermeyer Blake Brockermeyer  @BBrockermeyerFW  .#NewProfilePic #NewProfilePic 2 2 2 6 6 6 46 46 46,https://x.com/garyharris_wvua/status/1284306203095502860,2020-07-18T01:57:14.000Z
  Good news! Quote Ole Miss Football Ole Miss Football  @OleMissFB  .UPDATE (3:30 p.m.): Positive news on Damarcus.   More updates to come.   1 1 1 14 14 14,https://x.com/garyharris_wvua/status/1323381388704362500,2020-11-02T21:48:04.000Z
"  On Sunday morning, Alabama coordinators Tommy Rees and Kevin Steele met with reporters for the only time during fall camp. Join  @DrewPavan_TV  for full coverage tonight on  @wvua23  News at 10:00.   7 7 7 11 11 11 1.1K 1.1K 1.1K",https://x.com/garyharris_wvua/status/1688212550582697984,2023-08-06T15:36:52.000Z
  Good stuff  Quote Alabama Baseball Alabama Baseball  @AlabamaBSB  .Had a special guest at BP today    @RileyGreenMusic @RileyGreenMusic   #RollTide #RollTide   1 1 1 32 32 32 2.4K 2.4K 2.4K,https://x.com/garyharris_wvua/status/1781063939192668284,2024-04-18T20:55:08.000Z
"  Former Bama pitcher has his professional career stalled for the time being. Quote Alabama Pro Updates Alabama Pro Updates  @BamaProUpdates  .The Minnesota Twins have transferred Connor Prielipp to the Full Season IL, thus shutting him down for the remainder of the season.  Prielipp made a one start for Cedar Rapids  in April, and one rehab start for Fort Myers last month. 1 1 1   1 1 1 1K 1K 1K",https://x.com/garyharris_wvua/status/1678600505033932801,2023-07-11T03:02:01.000Z
"  Not on Herb! Quote NBA NBA  @NBA  .WHAT. A. PLAY.   x.com/NBA/status/176 ""¶     1 1 1 890 890 890",https://x.com/garyharris_wvua/status/1768836850586722546,2024-03-16T03:09:03.000Z
  @AllAmerican202 Classic rock bands from the 70 's have traditionally been overlooked by the Hall of Fame. Sad.     3 3 3 385 385 385,https://x.com/garyharris_wvua/status/1782996522172665913,2024-04-24T04:54:32.000Z
  @Goalline_Stand @TiderInsider and and @stu_mccann I 'll be back on. Thanks     1 1 1,https://x.com/garyharris_wvua/status/1478092582077050882,2022-01-03T19:55:07.000Z
  The Alabama Crimson Tide flew to College Station this afternoon. We captured video of the team loading the buses for the trip to the airport  @wvua23   @Tide1009   @TiderInsider   #RollTide 1 1 1 24 24 24 147 147 147,https://x.com/garyharris_wvua/status/1446595536866447369,2021-10-08T21:57:07.000Z
  This is now considered roughing the quarterback in the NFL.  0:04 0:04 2 2 2 3 3 3 2 2 2 3.5K 3.5K 3.5K,https://x.com/garyharris_wvua/status/1703523955976323176,2023-09-17T21:38:55.000Z
"  @cooper_huskey and and @JaxShrimp Terrific enthusiasm, Cooper! 1 1 1   2 2 2",https://x.com/garyharris_wvua/status/1423864169095471105,2021-08-07T04:30:46.000Z
"  The Gary Harris Show for Wed. Mar. 27 begins at 9 a.m. on  @Tide1009  

9:30  @MattCoulter101  on NASCAR

10:30  @bhyche22  on Hoops

Call to join the show: 205-342-9904 Tide 100.9 - Listen Live   3 3 3 4 4 4 778 778 778",https://x.com/garyharris_wvua/status/1772977994090336697,2024-03-27T13:24:28.000Z
"  Thanks, Mike! Quote mike westbrook mike westbrook  @mikew_Bama  .@garyharris_wvua @garyharris_wvua and @wvua23 @wvua23 Have it set to record weekly just in case lol..Awesome job you and Rodney do RTR     2 2 2",https://x.com/garyharris_wvua/status/1087920268654374912,2019-01-23T03:49:39.000Z
  @Swishergirl24 No,https://x.com/garyharris_wvua/status/1114640015781433344,2019-04-06T21:24:23.000Z
"  The Wednesday edition of The Gary Harris Show begins at 9 AM on  @Tide1009  

9:30 The Bama Football Recruiting Report with  @AndrewJBone  

10:00  @MattCoulter101  on NASCAR

10:30  @parrishalford  discusses Ole Miss and MSU football 

Call 205-342-9904 Tide 100.9 - Listen Live   5 5 5 4 4 4",https://x.com/garyharris_wvua/status/1562429755324243970,2022-08-24T13:20:56.000Z
"  So cool Quote Richard Scott Richard Scott  @RichardWVUA23  .You never know what you'll catch on our Bryant-Denny camera. A hawk was in focus mode on our camera perch for several minutes. When it dove after something, a mockingbird kept attacking it. Here's some shots from our cam.  #alwx #alwx   @wvua23 @wvua23   1 1 1 2 2 2",https://x.com/garyharris_wvua/status/1270108104429092867,2020-06-08T21:39:04.000Z
"  Nick Saban Sugar Bowl press conference is underway in New Orleans. Join me for coverage this morning at 9:00 on The Gary Harris Show on  @Tide1009  

9:30  @adamamin  

10:30  @brettsportz  

To join the show: call 205-342-9904 1 1 1 2 2 2 7 7 7 1.2K 1.2K 1.2K",https://x.com/garyharris_wvua/status/1608834460115664896,2022-12-30T14:36:40.000Z
  @ChuckBama Outstanding!,https://x.com/garyharris_wvua/status/1516821732186800133,2022-04-20T16:50:56.000Z
"  The TGIF edition of The Gary Harris Show begins at 9 a.m. on  @Tide1009  

9:30 We 'll talk SEC football with former Ole Miss player Brett Brewer

10:30 The Auburn Report with  @brettsportz  

Call The First and Main Condos Hotline at 205-342-9904 Tide 100.9 - Listen Live   2 2 2 2 2 2 688 688 688",https://x.com/garyharris_wvua/status/1679845437925195776,2023-07-14T13:28:57.000Z
  This is the point that I felt I was going to make it lol  @wvua23   @Tide1029fm 1 1 1   1 1 1,https://x.com/garyharris_wvua/status/1115075116440928257,2019-04-08T02:13:19.000Z
  @1979Averette Okay,https://x.com/garyharris_wvua/status/1174143825989779456,2019-09-18T02:11:17.000Z
"  Doesn 't look promising for college football in 2020. Quote Brett McMurphy Brett McMurphy  @Brett_McMurphy  .Power 5 source to  @Stadium @Stadium :  ""College football season is done. I don 't think everyone immediately follows MAC, but it gives other league presidents 1 more reason to make an easier decision. Biggest thing is unknown long-term impact of COVID & liability issues involved"" 8 8 8 1 1 1 7 7 7",https://x.com/garyharris_wvua/status/1292172066301640704,2020-08-08T18:53:22.000Z
  @Maddox8212 and and @profstan72 Thank you     1 1 1,https://x.com/garyharris_wvua/status/1474426465630490659,2021-12-24T17:07:17.000Z
"  Amazing! Quote SSCC Athletics SSCC Athletics  @SSCCAthletics  .Women 's Basketball (Final)

ACCC Athletics Champions!
Shelton State: 60
Wallace State: 58

Congratulations to Coach Madonna Thompson, Coach Collin Hardy, and the team for their 200th Conference win in a row!

Share the win! Go Bucs!    Show more 1 1 1 1 1 1 5 5 5 1.2K 1.2K 1.2K",https://x.com/garyharris_wvua/status/1766623983498137825,2024-03-10T00:35:54.000Z
"  Bear Bryant passes away 40 years ago today - WVUA 23 https:// sses-away-40-years-ago-today/  ""¶   1 1 1 4 4 4 582 582 582",https://x.com/garyharris_wvua/status/1619080960611328012,2023-01-27T21:12:36.000Z
